CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,TotalAmount
1037,54468,06-06-2023 01:00,2,92.33,184.66
1941,55192,06-06-2023 02:00,7,42.48,297.36
1771,53320,06-06-2023 03:00,5,11.57,57.85
1187,54698,06-06-2023 04:00,2,38.06,76.12
1056,54311,06-06-2023 05:00,8,23.06,184.48
1940,53673,06-06-2023 06:00,6,66.92,401.52
1019,51564,06-06-2023 07:00,4,7.78,31.12
1272,51840,06-06-2023 08:00,4,32.73,130.92
1118,56058,06-06-2023 09:00,2,56.79,113.58
1582,57131,06-06-2023 10:00,3,31.35,94.05
1515,50726,06-06-2023 11:00,7,57.34,401.38
1220,59436,06-06-2023 12:00,3,15.9,47.7
1525,56697,06-06-2023 13:00,5,94.57,472.85
1514,59257,06-06-2023 14:00,6,32.64,195.84
1727,50282,06-06-2023 15:00,6,92.69,556.14
1740,51081,06-06-2023 16:00,4,35.95,143.8
1335,53885,06-06-2023 17:00,6,79.27,475.62
1697,52881,06-06-2023 18:00,3,28.39,85.17
1054,52970,06-06-2023 19:00,7,68.63,480.41
1499,59344,06-06-2023 20:00,7,35.75,250.25
1899,56985,06-06-2023 21:00,4,53.37,213.48
1887,50947,06-06-2023 22:00,2,69.01,138.02
1765,54760,06-06-2023 23:00,7,60.94,426.58
1535,59909,07-06-2023 00:00,3,59.75,179.25
1161,50066,07-06-2023 01:00,1,11.24,11.24
1669,58828,07-06-2023 02:00,2,28.66,57.32
1593,58505,07-06-2023 03:00,9,59.32,533.88
1914,50564,07-06-2023 04:00,8,6.74,53.92
1158,59793,07-06-2023 05:00,6,28.81,172.86
1187,59017,07-06-2023 06:00,6,26.77,160.62
1059,53670,07-06-2023 07:00,1,28.74,28.74
1914,59217,07-06-2023 08:00,2,55.88,111.76
1816,52251,07-06-2023 09:00,4,60.29,241.16
1318,50804,07-06-2023 10:00,3,91.35,274.05
1877,54631,07-06-2023 11:00,1,41.67,41.67
1210,59583,07-06-2023 12:00,8,93.02,744.16
1405,51235,07-06-2023 13:00,7,66.94,468.58
1663,56720,07-06-2023 14:00,4,91.7,366.8
1108,56906,07-06-2023 15:00,9,84.18,757.62
1075,56016,07-06-2023 16:00,4,70.32,281.28
1541,53549,07-06-2023 17:00,1,38.83,38.83
1313,57938,07-06-2023 18:00,1,27.91,27.91
1997,54141,07-06-2023 19:00,1,26.13,26.13
1116,56966,07-06-2023 20:00,1,95.46,95.46
1926,59546,07-06-2023 21:00,4,96.06,384.24
1867,55335,07-06-2023 22:00,1,73.86,73.86
1703,55077,07-06-2023 23:00,2,88.96,177.92
1018,55611,08-06-2023 00:00,4,92.3,369.2
1431,58089,08-06-2023 01:00,7,53.6,375.2
1684,52892,08-06-2023 02:00,2,64.76,129.52
1739,55577,08-06-2023 03:00,8,44.78,358.24
1349,53618,08-06-2023 04:00,7,44.76,313.32
1182,51559,08-06-2023 05:00,9,8.65,77.85
1112,56683,08-06-2023 06:00,6,46.21,277.26
1182,51507,08-06-2023 07:00,4,68.98,275.92
1480,52063,08-06-2023 08:00,6,45.09,270.54
1145,53642,08-06-2023 09:00,4,87.88,351.52
1830,52000,08-06-2023 10:00,7,36.59,256.13
1627,51294,08-06-2023 11:00,9,17.6,158.4
1112,54065,08-06-2023 12:00,3,82.1,246.3
1762,58014,08-06-2023 13:00,3,69.03,207.09
1475,59945,08-06-2023 14:00,2,27.97,55.94
1762,51603,08-06-2023 15:00,1,55.96,55.96
1302,51322,08-06-2023 16:00,1,43.18,43.18
1970,55956,08-06-2023 17:00,3,94.19,282.57
1824,52441,08-06-2023 18:00,7,62.7,438.9
1117,51098,08-06-2023 19:00,9,20.05,180.45
1812,55073,08-06-2023 20:00,2,52.7,105.4
1160,59697,08-06-2023 21:00,7,86.94,608.58
1400,59318,08-06-2023 22:00,1,68.79,68.79
1197,58488,08-06-2023 23:00,2,85.03,170.06
1259,53787,09-06-2023 00:00,6,28.79,172.74
1659,52096,09-06-2023 01:00,5,89.39,446.95
1751,52208,09-06-2023 02:00,8,76.78,614.24
1046,55988,09-06-2023 03:00,2,74.25,148.5
1986,50175,09-06-2023 04:00,1,37.92,37.92
1398,57169,09-06-2023 05:00,7,89.33,625.31
1709,56014,09-06-2023 06:00,6,65.61,393.66
1558,51667,09-06-2023 07:00,8,85.92,687.36
1077,58867,09-06-2023 08:00,8,39.29,314.32
1123,51823,09-06-2023 09:00,2,18.84,37.68
1074,55147,09-06-2023 10:00,8,36.57,292.56
1870,51356,09-06-2023 11:00,6,48.25,289.5
1136,53072,09-06-2023 12:00,9,55.67,501.03
1601,53259,09-06-2023 13:00,7,53.53,374.71
1399,56199,09-06-2023 14:00,2,56.88,113.76
1836,50546,09-06-2023 15:00,8,84.96,679.68
1504,55231,09-06-2023 16:00,9,21.16,190.44
1499,57965,09-06-2023 17:00,7,35.02,245.14
1572,52083,09-06-2023 18:00,4,89.42,357.68
1137,52040,09-06-2023 19:00,9,58.24,524.16
1049,54534,09-06-2023 20:00,4,60.42,241.68
1770,51752,09-06-2023 21:00,4,50.42,201.68
1972,59807,09-06-2023 22:00,9,57.15,514.35
1618,51849,09-06-2023 23:00,8,23.82,190.56
1624,52642,10-06-2023 00:00,4,56.95,227.8
1861,51600,10-06-2023 01:00,8,99.73,797.84
1253,54402,10-06-2023 02:00,8,58.77,470.16
1629,53799,10-06-2023 03:00,7,9.22,64.54
1709,50618,10-06-2023 04:00,6,80.66,483.96
1848,51132,10-06-2023 05:00,8,42.67,341.36
1876,55491,10-06-2023 06:00,7,19.6,137.2
1562,55795,10-06-2023 07:00,5,86.94,434.7
1756,57633,10-06-2023 08:00,4,23.81,95.24
1914,51487,10-06-2023 09:00,2,92.47,184.94
1425,57848,10-06-2023 10:00,8,46.97,375.76
1546,55009,10-06-2023 11:00,9,75.57,680.13
1301,59749,10-06-2023 12:00,4,56.96,227.84
1921,52113,10-06-2023 13:00,4,29.38,117.52
1580,51044,10-06-2023 14:00,5,68.75,343.75
1348,52431,10-06-2023 15:00,2,96,192
1831,57979,10-06-2023 16:00,7,78.12,546.84
1932,51582,10-06-2023 17:00,5,62.38,311.9
1979,51308,10-06-2023 18:00,6,99.11,594.66
1048,54917,10-06-2023 19:00,4,30.21,120.84
1916,58793,10-06-2023 20:00,8,10.92,87.36
1073,51620,10-06-2023 21:00,8,8.05,64.4
1703,57503,10-06-2023 22:00,5,72.52,362.6
1260,54766,10-06-2023 23:00,6,83.87,503.22
1355,55362,11-06-2023 00:00,3,65.33,195.99
1581,55192,11-06-2023 01:00,1,90.98,90.98
1601,56622,11-06-2023 02:00,9,71.31,641.79
1259,56093,11-06-2023 03:00,9,40.24,362.16
1637,56704,11-06-2023 04:00,3,22.22,66.66
1742,50100,11-06-2023 05:00,4,92.84,371.36
1294,56657,11-06-2023 06:00,7,14.84,103.88
1930,55875,11-06-2023 07:00,2,56.58,113.16
1640,54271,11-06-2023 08:00,3,34.83,104.49
1791,50237,11-06-2023 09:00,6,30.78,184.68
1312,57226,11-06-2023 10:00,8,66.35,530.8
1611,58032,11-06-2023 11:00,1,26.97,26.97
1837,55218,11-06-2023 12:00,4,92.05,368.2
1808,54025,11-06-2023 13:00,1,43.57,43.57
1181,56073,11-06-2023 14:00,2,69.35,138.7
1685,52542,11-06-2023 15:00,8,74.14,593.12
1827,51537,11-06-2023 16:00,6,69.88,419.28
1363,50754,11-06-2023 17:00,9,90.82,817.38
1187,57396,11-06-2023 18:00,2,26.96,53.92
1568,57823,11-06-2023 19:00,3,13.18,39.54
1542,55507,11-06-2023 20:00,9,10.27,92.43
1595,54235,11-06-2023 21:00,9,88.4,795.6
1663,50540,11-06-2023 22:00,6,97.46,584.76
1984,55510,11-06-2023 23:00,3,33.74,101.22
1547,58461,12-06-2023 00:00,5,70.88,354.4
1724,57926,12-06-2023 01:00,2,5.85,11.7
1925,55131,12-06-2023 02:00,7,22.92,160.44
1407,58697,12-06-2023 03:00,8,70.48,563.84
1875,51129,12-06-2023 04:00,6,11.26,67.56
1617,53145,12-06-2023 05:00,8,49.51,396.08
1413,58553,12-06-2023 06:00,2,67.95,135.9
1341,53720,12-06-2023 07:00,3,77.77,233.31
1219,59648,12-06-2023 08:00,7,48.11,336.77
1902,54067,12-06-2023 09:00,1,64.88,64.88
1162,54195,12-06-2023 10:00,7,56.26,393.82
1950,59873,12-06-2023 11:00,6,9.97,59.82
1219,59244,12-06-2023 12:00,8,75.57,604.56
1269,57281,12-06-2023 13:00,7,21.37,149.59
1631,52509,12-06-2023 14:00,4,8.02,32.08
1905,55016,12-06-2023 15:00,3,47.86,143.58
1847,56533,12-06-2023 16:00,3,87.24,261.72
1399,54727,12-06-2023 17:00,4,19.33,77.32
1181,50681,12-06-2023 18:00,9,6.22,55.98
1990,53932,12-06-2023 19:00,9,15.45,139.05
1617,55560,12-06-2023 20:00,2,39.55,79.1
1728,54016,12-06-2023 21:00,5,60.12,300.6
1204,57339,12-06-2023 22:00,1,23.34,23.34
1581,50719,12-06-2023 23:00,4,81.19,324.76
1555,50074,13-06-2023 00:00,2,76.56,153.12
1840,59485,13-06-2023 01:00,8,71.11,568.88
1812,54157,13-06-2023 02:00,4,51.31,205.24
1227,58511,13-06-2023 03:00,5,39.7,198.5
1695,52149,13-06-2023 04:00,4,40.68,162.72
1618,59644,13-06-2023 05:00,5,52.79,263.95
1595,59747,13-06-2023 06:00,5,12.34,61.7
1849,56713,13-06-2023 07:00,5,69.82,349.1
1249,54207,13-06-2023 08:00,3,38.39,115.17
1874,57141,13-06-2023 09:00,7,26.35,184.45
1440,58652,13-06-2023 10:00,3,31.44,94.32
1532,59078,13-06-2023 11:00,2,22.13,44.26
1195,53936,13-06-2023 12:00,3,90.65,271.95
1689,59307,13-06-2023 13:00,3,21.06,63.18
1928,51075,13-06-2023 14:00,8,88.88,711.04
1986,53876,13-06-2023 15:00,4,59.36,237.44
1518,54615,13-06-2023 16:00,3,87.41,262.23
1069,57265,13-06-2023 17:00,5,50.04,250.2
1638,56379,13-06-2023 18:00,4,93.13,372.52
1398,59118,13-06-2023 19:00,9,25.09,225.81
1977,54652,13-06-2023 20:00,8,57.7,461.6
1671,56792,13-06-2023 21:00,7,16.95,118.65
1759,59247,13-06-2023 22:00,8,47.49,379.92
1202,57456,13-06-2023 23:00,5,59.14,295.7
1147,54674,14-06-2023 00:00,4,62.54,250.16
1471,50541,14-06-2023 01:00,7,39.73,278.11
1654,52161,14-06-2023 02:00,1,12.25,12.25
1943,52251,14-06-2023 03:00,6,67.26,403.56
1198,59244,14-06-2023 04:00,8,51.4,411.2
1916,54569,14-06-2023 05:00,7,18,126
1425,52744,14-06-2023 06:00,2,93.91,187.82
1665,56041,14-06-2023 07:00,7,95.79,670.53
1491,54675,14-06-2023 08:00,6,86.38,518.28
1887,51560,14-06-2023 09:00,5,85.17,425.85
1895,51164,14-06-2023 10:00,4,14.37,57.48
1141,55419,14-06-2023 11:00,1,99.37,99.37
1312,52722,14-06-2023 12:00,2,43.04,86.08
1164,50470,14-06-2023 13:00,7,20.5,143.5
1313,59608,14-06-2023 14:00,3,82.15,246.45
1020,51468,14-06-2023 15:00,5,26.44,132.2
1081,57925,14-06-2023 16:00,8,54.99,439.92
1580,50808,14-06-2023 17:00,8,17.16,137.28
1130,58363,14-06-2023 18:00,6,50.09,300.54
1598,56719,14-06-2023 19:00,5,58.02,290.1
1729,55073,14-06-2023 20:00,2,47.36,94.72
1932,58012,14-06-2023 21:00,9,11.6,104.4
1983,51645,14-06-2023 22:00,1,51.07,51.07
1304,58249,14-06-2023 23:00,2,49.55,99.1
1914,51129,15-06-2023 00:00,1,29.85,29.85
1370,51353,15-06-2023 01:00,4,92.55,370.2
1856,50767,15-06-2023 02:00,4,44.69,178.76
1852,53895,15-06-2023 03:00,5,87.09,435.45
1383,58874,15-06-2023 04:00,5,15.42,77.1
1907,53454,15-06-2023 05:00,8,35.29,282.32
1444,57329,15-06-2023 06:00,3,21.75,65.25
1424,51790,15-06-2023 07:00,6,43.8,262.8
1160,59669,15-06-2023 08:00,3,15.61,46.83
1177,50885,15-06-2023 09:00,2,46.9,93.8
1628,57734,15-06-2023 10:00,8,38.62,308.96
1707,53906,15-06-2023 11:00,1,26.21,26.21
1894,54492,15-06-2023 12:00,9,66.01,594.09
1489,59730,15-06-2023 13:00,7,95.34,667.38
1326,52073,15-06-2023 14:00,4,24.68,98.72
1597,50312,15-06-2023 15:00,3,72.62,217.86
1288,56269,15-06-2023 16:00,6,75.53,453.18
1592,55317,15-06-2023 17:00,9,52.32,470.88
1663,50810,15-06-2023 18:00,9,90.28,812.52
1572,56841,15-06-2023 19:00,4,96.81,387.24
1572,52032,15-06-2023 20:00,5,39.41,197.05
1353,59699,15-06-2023 21:00,9,66.85,601.65
1027,57129,15-06-2023 22:00,2,67.91,135.82
1953,52705,15-06-2023 23:00,2,43.35,86.7
1042,58788,16-06-2023 00:00,5,35.1,175.5
1680,52147,16-06-2023 01:00,1,93.71,93.71
1422,50615,16-06-2023 02:00,8,80.05,640.4
1597,50947,16-06-2023 03:00,5,15.87,79.35
1176,55677,16-06-2023 04:00,2,16.39,32.78
1528,54651,16-06-2023 05:00,9,92.64,833.76
1609,57866,16-06-2023 06:00,2,12.73,25.46
1965,52013,16-06-2023 07:00,7,70.4,492.8
1493,53697,16-06-2023 08:00,8,26.54,212.32
1197,50490,16-06-2023 09:00,6,8.34,50.04
1609,54350,16-06-2023 10:00,7,10.67,74.69
1576,52428,16-06-2023 11:00,1,40.48,40.48
1841,54987,16-06-2023 12:00,4,12.37,49.48
1852,58733,16-06-2023 13:00,7,61.68,431.76
1516,59479,16-06-2023 14:00,1,66.49,66.49
1513,59825,16-06-2023 15:00,1,40.48,40.48
1021,54920,16-06-2023 16:00,6,75.57,453.42
1111,52926,16-06-2023 17:00,4,51.55,206.2
1056,59544,16-06-2023 18:00,3,45.87,137.61
1065,57282,16-06-2023 19:00,5,43.66,218.3
1841,54376,16-06-2023 20:00,9,45.96,413.64
1097,59490,16-06-2023 21:00,3,96.95,290.85
1143,54868,16-06-2023 22:00,5,69.73,348.65
1879,56986,16-06-2023 23:00,5,34.94,174.7
1434,56862,17-06-2023 00:00,9,74.72,672.48
1636,54423,17-06-2023 01:00,4,36.38,145.52
1678,56870,17-06-2023 02:00,1,16.94,16.94
1085,58159,17-06-2023 03:00,5,50.16,250.8
1587,52073,17-06-2023 04:00,1,76.35,76.35
1343,56170,17-06-2023 05:00,6,40.88,245.28
1935,50701,17-06-2023 06:00,7,87.57,612.99
1293,58113,17-06-2023 07:00,1,41.76,41.76
1955,56825,17-06-2023 08:00,4,38.23,152.92
1570,57867,17-06-2023 09:00,9,99.83,898.47
1649,54264,17-06-2023 10:00,1,50.83,50.83
1610,57968,17-06-2023 11:00,9,81.5,733.5
1703,58146,17-06-2023 12:00,8,81.47,651.76
1242,57776,17-06-2023 13:00,5,93.01,465.05
1830,58558,17-06-2023 14:00,6,13.07,78.42
1560,58719,17-06-2023 15:00,7,30.77,215.39
1959,54886,17-06-2023 16:00,4,77.94,311.76
1031,53935,17-06-2023 17:00,6,58.45,350.7
1390,54619,17-06-2023 18:00,7,58.16,407.12
1276,55191,17-06-2023 19:00,6,20.79,124.74
1531,56875,17-06-2023 20:00,6,31.71,190.26
1153,57856,17-06-2023 21:00,2,54.53,109.06
1382,55401,17-06-2023 22:00,5,31.33,156.65
1067,53022,17-06-2023 23:00,3,24.98,74.94
1877,55738,18-06-2023 00:00,7,13.34,93.38
1883,55984,18-06-2023 01:00,4,19.79,79.16
1213,51770,18-06-2023 02:00,1,78.04,78.04
1654,59969,18-06-2023 03:00,6,73.28,439.68
1375,58989,18-06-2023 04:00,6,9.35,56.1
1743,53215,18-06-2023 05:00,7,24.31,170.17
1212,56694,18-06-2023 06:00,8,58.24,465.92
1078,52976,18-06-2023 07:00,3,35.65,106.95
1725,53737,18-06-2023 08:00,6,83.21,499.26
1627,59903,18-06-2023 09:00,2,79.57,159.14
1603,50752,18-06-2023 10:00,9,89.7,807.3
1781,51392,18-06-2023 11:00,2,58.48,116.96
1922,56789,18-06-2023 12:00,3,38.45,115.35
1380,50677,18-06-2023 13:00,2,62.58,125.16
1679,50105,18-06-2023 14:00,9,13.47,121.23
1057,54753,18-06-2023 15:00,1,5.91,5.91
1795,51946,18-06-2023 16:00,5,6.62,33.1
1025,55544,18-06-2023 17:00,1,43.72,43.72
1880,51095,18-06-2023 18:00,5,26.67,133.35
1446,56985,18-06-2023 19:00,8,19.95,159.6
1065,51782,18-06-2023 20:00,8,63.46,507.68
1920,54541,18-06-2023 21:00,8,99.53,796.24
1759,53257,18-06-2023 22:00,2,21.89,43.78
1253,56213,18-06-2023 23:00,8,56.91,455.28
1898,54869,19-06-2023 00:00,5,16.37,81.85
1967,51561,19-06-2023 01:00,1,93.75,93.75
1043,54006,19-06-2023 02:00,7,32.72,229.04
1096,59867,19-06-2023 03:00,6,88.44,530.64
1553,59314,19-06-2023 04:00,5,31.89,159.45
1226,53981,19-06-2023 05:00,1,81.57,81.57
1773,59493,19-06-2023 06:00,1,24.89,24.89
1678,55682,19-06-2023 07:00,6,32.81,196.86
1435,55782,19-06-2023 08:00,7,23.29,163.03
1790,50943,19-06-2023 09:00,1,30.1,30.1
1600,54550,19-06-2023 10:00,9,84.31,758.79
1378,59137,19-06-2023 11:00,4,65.71,262.84
1177,50600,19-06-2023 12:00,5,43.56,217.8
1426,56376,19-06-2023 13:00,2,97.29,194.58
1914,59609,19-06-2023 14:00,8,49.16,393.28
1708,51524,19-06-2023 15:00,2,97.13,194.26
1306,53766,19-06-2023 16:00,3,23.68,71.04
1778,50250,19-06-2023 17:00,9,90.94,818.46
1503,59736,19-06-2023 18:00,2,6.31,12.62
1267,50078,19-06-2023 19:00,6,56.8,340.8
1585,53123,19-06-2023 20:00,4,45.19,180.76
1007,59089,19-06-2023 21:00,7,54.88,384.16
1919,57064,19-06-2023 22:00,6,57.58,345.48
1507,58417,19-06-2023 23:00,9,41.96,377.64
1475,51209,20-06-2023 00:00,9,99.83,898.47
1296,55153,20-06-2023 01:00,4,97.77,391.08
1163,54898,20-06-2023 02:00,1,96.37,96.37
1484,52178,20-06-2023 03:00,2,98.01,196.02
1596,57610,20-06-2023 04:00,8,80.34,642.72
1071,58895,20-06-2023 05:00,8,98.92,791.36
1566,52544,20-06-2023 06:00,2,89.77,179.54
1904,55522,20-06-2023 07:00,4,44.51,178.04
1558,52370,20-06-2023 08:00,1,79.55,79.55
1910,53281,20-06-2023 09:00,7,91.65,641.55
1943,54710,20-06-2023 10:00,4,72.7,290.8
1237,50328,20-06-2023 11:00,8,45.16,361.28
1103,55579,20-06-2023 12:00,9,11.25,101.25
1209,54228,20-06-2023 13:00,9,81.92,737.28
1553,56794,20-06-2023 14:00,3,95.51,286.53
1827,50120,20-06-2023 15:00,5,39.43,197.15
1467,56749,20-06-2023 16:00,6,19.43,116.58
1453,50964,20-06-2023 17:00,6,36.02,216.12
1267,54224,20-06-2023 18:00,8,60.35,482.8
1385,53675,20-06-2023 19:00,6,35.11,210.66
1774,55694,20-06-2023 20:00,6,63.01,378.06
1847,52076,20-06-2023 21:00,4,96.85,387.4
1386,56865,20-06-2023 22:00,7,68.72,481.04
1876,55643,20-06-2023 23:00,8,39.45,315.6
1258,58524,21-06-2023 00:00,3,93.9,281.7
1282,55249,21-06-2023 01:00,7,58.74,411.18
1625,51316,21-06-2023 02:00,3,17.2,51.6
1874,51196,21-06-2023 03:00,8,52.4,419.2
1039,53170,21-06-2023 04:00,1,67.1,67.1
1485,59621,21-06-2023 05:00,1,84.63,84.63
1928,50355,21-06-2023 06:00,6,93.97,563.82
1219,59718,21-06-2023 07:00,9,35.15,316.35
1128,50028,21-06-2023 08:00,4,19.77,79.08
1519,51013,21-06-2023 09:00,6,12.01,72.06
1612,59019,21-06-2023 10:00,5,75.14,375.7
1927,52024,21-06-2023 11:00,1,80.54,80.54
1891,58490,21-06-2023 12:00,6,43.89,263.34
1687,55839,21-06-2023 13:00,9,42.61,383.49
1618,55791,21-06-2023 14:00,3,95.65,286.95
1612,50754,21-06-2023 15:00,3,92.08,276.24
1259,58961,21-06-2023 16:00,2,27.16,54.32
1989,53735,21-06-2023 17:00,4,79.18,316.72
1965,51238,21-06-2023 18:00,3,64.16,192.48
1365,51906,21-06-2023 19:00,2,19.65,39.3
1757,57399,21-06-2023 20:00,1,38.89,38.89
1786,57961,21-06-2023 21:00,3,21.86,65.58
1543,59756,21-06-2023 22:00,6,33.04,198.24
1648,59410,21-06-2023 23:00,9,63.45,571.05
1523,54601,22-06-2023 00:00,5,40.65,203.25
1906,59549,22-06-2023 01:00,3,42.44,127.32
1813,51460,22-06-2023 02:00,5,56.27,281.35
1886,57669,22-06-2023 03:00,5,13.29,66.45
1015,51416,22-06-2023 04:00,5,75.19,375.95
1128,57766,22-06-2023 05:00,7,43.16,302.12
1574,51428,22-06-2023 06:00,5,50.64,253.2
1108,54378,22-06-2023 07:00,7,97.56,682.92
1886,57529,22-06-2023 08:00,9,37.71,339.39
1532,54474,22-06-2023 09:00,5,66.58,332.9
1669,53071,22-06-2023 10:00,2,42.29,84.58
1268,50555,22-06-2023 11:00,5,89.96,449.8
1161,58547,22-06-2023 12:00,8,85.44,683.52
1259,51563,22-06-2023 13:00,4,27.95,111.8
1923,51040,22-06-2023 14:00,2,70.72,141.44
1101,52686,22-06-2023 15:00,3,11.19,33.57
1505,52553,22-06-2023 16:00,9,96.5,868.5
1734,51779,22-06-2023 17:00,9,38.15,343.35
1570,50075,22-06-2023 18:00,8,84.03,672.24
1246,54326,22-06-2023 19:00,8,35.25,282
1639,55835,22-06-2023 20:00,8,65.11,520.88
1794,55057,22-06-2023 21:00,8,98.44,787.52
1836,52349,22-06-2023 22:00,8,88.29,706.32
1536,52773,22-06-2023 23:00,1,20.23,20.23
1130,52262,23-06-2023 00:00,6,57.01,342.06
1352,53229,23-06-2023 01:00,9,38.11,342.99
1195,50392,23-06-2023 02:00,8,46.26,370.08
1792,51108,23-06-2023 03:00,3,36.84,110.52
1915,54362,23-06-2023 04:00,1,36.92,36.92
1929,55188,23-06-2023 05:00,2,56.54,113.08
1665,58802,23-06-2023 06:00,2,23.24,46.48
1381,55057,23-06-2023 07:00,7,56.05,392.35
1644,53998,23-06-2023 08:00,6,31.5,189
1226,58864,23-06-2023 09:00,2,32.45,64.9
1700,56566,23-06-2023 10:00,8,75.18,601.44
1475,53677,23-06-2023 11:00,9,7.81,70.29
1476,55796,23-06-2023 12:00,7,41.19,288.33
1264,56363,23-06-2023 13:00,4,43.72,174.88
1371,58123,23-06-2023 14:00,1,51.09,51.09
1485,58222,23-06-2023 15:00,4,68.56,274.24
1433,57690,23-06-2023 16:00,4,40.12,160.48
1645,51400,23-06-2023 17:00,8,25.25,202
1210,54071,23-06-2023 18:00,4,89.06,356.24
1571,58808,23-06-2023 19:00,4,98.2,392.8
1939,52786,23-06-2023 20:00,2,6.9,13.8
1376,57169,23-06-2023 21:00,7,56.91,398.37
1394,50870,23-06-2023 22:00,4,37.46,149.84
1449,54196,23-06-2023 23:00,6,31.31,187.86
1942,59604,24-06-2023 00:00,3,36.89,110.67
1363,52739,24-06-2023 01:00,7,65.69,459.83
1875,50940,24-06-2023 02:00,6,23.12,138.72
1456,50340,24-06-2023 03:00,3,91.72,275.16
1724,57422,24-06-2023 04:00,4,49.28,197.12
1727,54133,24-06-2023 05:00,5,35.93,179.65
1225,50659,24-06-2023 06:00,9,77.73,699.57
1981,59752,24-06-2023 07:00,6,6.55,39.3
1130,53457,24-06-2023 08:00,4,46.03,184.12
1587,59848,24-06-2023 09:00,7,38.75,271.25
1475,52975,24-06-2023 10:00,2,37.13,74.26
1797,59241,24-06-2023 11:00,4,37.02,148.08
1985,50453,24-06-2023 12:00,5,7.97,39.85
1276,59896,24-06-2023 13:00,4,19.45,77.8
1155,58184,24-06-2023 14:00,4,18.48,73.92
1759,55442,24-06-2023 15:00,9,98.92,890.28
1217,50818,24-06-2023 16:00,2,7.11,14.22
1189,54868,24-06-2023 17:00,6,20.87,125.22
1416,50012,24-06-2023 18:00,8,97.55,780.4
1980,57727,24-06-2023 19:00,8,64.68,517.44
1674,50920,24-06-2023 20:00,7,47.81,334.67
1691,54920,24-06-2023 21:00,4,12.48,49.92
1545,52418,24-06-2023 22:00,7,68.62,480.34
1040,59506,24-06-2023 23:00,6,18.09,108.54
1306,56475,25-06-2023 00:00,6,68.76,412.56
1942,52017,25-06-2023 01:00,2,98.02,196.04
1337,57957,25-06-2023 02:00,8,55.54,444.32
1313,59420,25-06-2023 03:00,8,25.34,202.72
1074,54792,25-06-2023 04:00,7,64.4,450.8
1952,56830,25-06-2023 05:00,9,53.73,483.57
1278,52434,25-06-2023 06:00,8,55.65,445.2
1175,52868,25-06-2023 07:00,9,50.42,453.78
1895,51438,25-06-2023 08:00,9,69.01,621.09
1661,53543,25-06-2023 09:00,6,59.33,355.98
1272,51781,25-06-2023 10:00,2,98.76,197.52
1836,56343,25-06-2023 11:00,7,83.46,584.22
1619,52263,25-06-2023 12:00,3,30.15,90.45
1650,50211,25-06-2023 13:00,7,73.95,517.65
1861,58699,25-06-2023 14:00,9,25.36,228.24
1782,56159,25-06-2023 15:00,2,79.32,158.64
1858,57027,25-06-2023 16:00,6,19.02,114.12
1930,50331,25-06-2023 17:00,6,49.99,299.94
1288,56860,25-06-2023 18:00,9,80.11,720.99
1723,58044,25-06-2023 19:00,9,31.61,284.49
1892,58169,25-06-2023 20:00,5,84.53,422.65
1271,58742,25-06-2023 21:00,5,66.19,330.95
1929,55720,25-06-2023 22:00,9,42.76,384.84
1065,59133,25-06-2023 23:00,8,45.22,361.76
1482,50727,26-06-2023 00:00,7,92.97,650.79
1935,54975,26-06-2023 01:00,8,25.69,205.52
1247,53243,26-06-2023 02:00,6,70.87,425.22
1155,50648,26-06-2023 03:00,3,72.19,216.57
1046,55095,26-06-2023 04:00,7,92.63,648.41
1934,56614,26-06-2023 05:00,8,72.75,582
1453,57135,26-06-2023 06:00,8,60.52,484.16
1200,51009,26-06-2023 07:00,1,90.74,90.74
1659,51550,26-06-2023 08:00,7,83.77,586.39
1123,58995,26-06-2023 09:00,3,73.09,219.27
1000,57492,26-06-2023 10:00,2,8.09,16.18
1967,53401,26-06-2023 11:00,2,40.48,80.96
1758,57447,26-06-2023 12:00,8,65.03,520.24
1854,55424,26-06-2023 13:00,9,54.61,491.49
1639,54241,26-06-2023 14:00,3,35.34,106.02
1190,53161,26-06-2023 15:00,3,18.72,56.16
1578,54155,26-06-2023 16:00,6,57.53,345.18
1515,57478,26-06-2023 17:00,1,32.16,32.16
1441,58719,26-06-2023 18:00,6,27.14,162.84
1920,59215,26-06-2023 19:00,3,42.9,128.7
1814,56617,26-06-2023 20:00,4,79.62,318.48
1805,55660,26-06-2023 21:00,9,51.35,462.15
1142,58624,26-06-2023 22:00,3,25.57,76.71
1190,51176,26-06-2023 23:00,1,16.11,16.11
1532,57956,27-06-2023 00:00,3,52.4,157.2
1226,58592,27-06-2023 01:00,7,80.46,563.22
1312,52233,27-06-2023 02:00,7,67.02,469.14
1628,54700,27-06-2023 03:00,5,27.05,135.25
1948,55906,27-06-2023 04:00,1,46.49,46.49
1301,57860,27-06-2023 05:00,8,86.25,690
1653,57526,27-06-2023 06:00,8,21.88,175.04
1995,55559,27-06-2023 07:00,2,55.55,111.1
1459,56732,27-06-2023 08:00,3,38.84,116.52
1400,52513,27-06-2023 09:00,4,16.8,67.2
1550,57830,27-06-2023 10:00,1,9.74,9.74
1392,59965,27-06-2023 11:00,4,57.81,231.24
1866,56944,27-06-2023 12:00,5,6.97,34.85
1763,57910,27-06-2023 13:00,3,14.83,44.49
